id,Decision,Host_is_superhost,Host_identity_verified,Neighbourhood,Room_type,Accommodates,Essentials,Cooking,Balcony,Parking,Price,Number_of_reviews,Review_scores_rating,Instant_bookable,Month
1385,1,1,0,28804,Entire home/apt,8,5,5,1,1,300.0,39,4.92,0,September
1386,1,0,0,28715,Entire home/apt,4,5,5,0,1,171.0,11,5.0,1,July
1387,0,1,0,28804,Private room,2,5,5,1,1,72.0,442,4.93,0,August
1388,0,1,1,28801,Entire home/apt,4,5,5,0,1,239.0,16,5.0,0,June
1389,1,1,0,28805,Entire home/apt,4,5,5,1,1,129.0,27,4.89,1,July
1390,1,0,0,28804,Entire home/apt,6,5,5,1,1,311.0,65,4.83,1,July
1391,0,0,1,28806,Private room,2,5,5,1,1,53.0,139,4.71,0,June
1392,1,0,0,28801,Hotel room,2,4,0,0,1,276.0,3,5.0,1,July
1393,1,1,1,28805,Entire home/apt,4,5,5,1,1,139.0,47,4.83,0,July
1394,1,1,1,28804,Entire home/apt,6,5,5,1,1,166.0,104,4.99,1,July
1395,1,1,1,28806,Entire home/apt,4,5,5,1,0,181.0,63,4.95,0,June
1396,1,1,1,28804,Entire home/apt,2,5,5,1,1,126.0,54,4.93,1,June
1397,1,1,1,28806,Entire home/apt,2,5,3,1,1,237.0,181,4.91,1,September
1398,0,1,1,28805,Entire home/apt,8,5,5,1,1,326.0,0,0.0,1,July
1399,1,1,1,28806,Entire home/apt,2,5,3,1,1,104.0,227,4.97,1,August
1400,0,1,1,28801,Entire home/apt,6,3,4,0,1,381.0,41,4.85,1,September
1401,0,1,0,28801,Entire home/apt,2,5,2,1,1,90.0,145,4.97,1,July
1402,0,0,1,28801,Entire home/apt,2,5,5,1,1,86.0,10,4.78,0,September
1403,1,1,1,28805,Entire home/apt,10,5,5,0,1,870.0,38,4.95,1,June
1404,0,1,1,28801,Private room,2,4,5,0,1,34.0,2,5.0,0,August
1405,1,1,1,28801,Entire home/apt,4,4,1,0,1,273.0,87,4.69,1,July
1406,1,1,0,28806,Entire home/apt,3,5,5,1,1,130.0,69,4.87,1,June
1407,1,1,1,28801,Entire home/apt,6,4,4,0,1,324.0,41,4.95,1,September
1408,1,0,1,28804,Entire home/apt,6,3,5,1,1,198.0,118,4.71,0,September
1409,1,1,0,28806,Entire home/apt,4,5,5,0,1,139.0,62,4.89,1,August
1410,0,1,0,28801,Entire home/apt,3,5,2,0,1,90.0,24,4.83,0,June
1411,0,1,1,28806,Entire home/apt,3,5,3,1,1,88.0,153,4.93,1,September
1412,1,1,1,28715,Entire home/apt,4,5,4,1,1,125.0,56,4.96,1,September
1413,0,1,1,28803,Entire home/apt,2,5,1,0,1,93.0,74,4.92,1,June
1414,1,1,1,28801,Entire home/apt,4,5,5,1,1,281.0,38,4.89,1,September
1415,0,1,0,28804,Entire home/apt,4,5,5,1,1,289.0,24,4.9,0,June
1416,1,0,1,28732,Entire home/apt,6,5,5,1,1,109.0,16,4.56,1,September
1417,0,0,0,28801,Entire home/apt,6,5,2,1,1,361.0,2,5.0,0,June
1418,1,0,0,28804,Private room,2,5,3,0,0,698.0,0,0.0,1,July
1419,1,1,1,28804,Entire home/apt,2,5,5,1,1,120.0,131,4.98,1,September
1420,1,1,1,28801,Entire home/apt,6,4,1,0,1,328.0,216,5.0,0,August
1421,0,1,1,28806,Private room,2,4,4,0,1,66.0,67,4.52,1,August
1422,1,1,1,28806,Entire home/apt,6,5,5,1,1,130.0,71,4.85,0,July
1423,0,1,1,28806,Entire home/apt,3,5,3,1,1,86.0,82,4.91,0,June
1424,1,0,1,28805,Entire home/apt,11,4,4,0,1,120.0,10,4.6,1,September
1425,1,0,1,28806,Entire home/apt,11,5,5,1,1,296.0,0,0.0,1,July
1426,1,1,1,28806,Entire home/apt,2,2,1,0,1,72.0,22,4.95,1,July
1427,0,1,1,28801,Entire home/apt,2,5,4,1,1,225.0,16,5.0,0,August
1428,0,1,1,28806,Entire home/apt,5,3,3,1,1,129.0,222,4.88,0,July
1429,0,1,1,28804,Entire home/apt,2,5,5,1,1,99.0,39,4.87,1,June
1430,1,1,1,28806,Entire home/apt,8,5,5,1,1,340.0,44,4.93,0,July
1431,1,1,1,28804,Entire home/apt,8,5,5,1,1,350.0,18,5.0,1,June
1432,1,1,1,28704,Entire home/apt,2,4,2,0,1,90.0,7,4.86,0,August
1433,1,1,0,28806,Private room,2,5,4,1,1,55.0,160,4.92,0,September
1434,0,1,0,28806,Private room,3,5,3,0,1,85.0,39,4.9,0,June
1435,0,1,0,28803,Entire home/apt,6,5,5,1,1,328.0,107,4.98,1,July
1436,1,1,1,28806,Entire home/apt,3,5,3,0,1,110.0,116,4.91,0,June
1437,1,1,1,28801,Entire home/apt,6,4,4,0,1,381.0,52,4.67,1,July
1438,1,1,1,28803,Entire home/apt,6,5,5,0,1,154.0,26,5.0,1,September
1439,1,1,0,28806,Entire home/apt,6,5,5,1,1,146.0,62,4.97,1,July
1440,0,1,1,28801,Entire home/apt,2,5,3,0,1,130.0,117,4.91,0,July
1441,1,1,1,28806,Private room,2,5,0,0,1,45.0,329,4.9,0,August
1442,1,1,0,28732,Private room,2,5,5,1,1,47.0,150,4.93,1,July
1443,0,1,0,28806,Entire home/apt,2,4,4,1,1,101.0,127,4.84,0,July
1444,1,0,1,28806,Entire home/apt,4,5,4,1,1,113.0,185,4.58,0,July
1445,1,0,0,28715,Entire home/apt,4,5,2,0,1,115.0,5,5.0,0,June
1446,0,1,1,28805,Entire home/apt,2,5,4,1,1,90.0,227,4.98,1,September
1447,0,1,1,28805,Entire home/apt,6,5,5,1,1,151.0,33,4.88,1,July
1448,1,0,0,28804,Entire home/apt,4,5,5,1,1,124.0,13,4.85,1,August
1449,0,1,1,28806,Entire home/apt,4,5,5,1,1,115.0,106,4.91,1,July
1450,1,1,1,28805,Private room,4,5,5,0,1,69.0,1,5.0,0,September
1451,0,1,1,28801,Entire home/apt,4,5,5,1,1,192.0,173,4.84,0,September
1452,1,1,0,28704,Entire home/apt,12,5,5,1,1,667.0,4,5.0,0,June
1453,1,0,0,28732,Entire home/apt,4,5,5,0,1,175.0,1,5.0,1,September
1454,1,1,1,28801,Private room,2,4,0,0,1,247.0,2,5.0,1,August
1455,1,1,1,28806,Entire home/apt,2,5,3,0,0,67.0,31,4.9,1,September
1456,0,0,0,28805,Private room,2,5,5,0,1,68.0,57,4.66,0,June
1457,0,1,1,28803,Private room,2,5,3,1,1,64.0,73,4.93,0,July
1458,1,1,1,28804,Entire home/apt,4,5,5,1,1,199.0,22,5.0,1,August
1459,0,1,1,28801,Entire home/apt,4,5,1,0,1,200.0,7,5.0,0,August
1460,1,1,1,28715,Entire home/apt,12,5,5,1,1,155.0,174,4.89,1,September
1461,1,0,0,28803,Entire home/apt,7,5,5,1,1,219.0,2,5.0,1,June
1462,1,0,1,28804,Entire home/apt,10,4,4,1,1,620.0,3,4.33,1,July
1463,1,1,0,28806,Entire home/apt,4,5,2,0,1,164.0,27,5.0,1,September
1464,1,1,1,28803,Entire home/apt,4,5,3,1,1,95.0,183,4.91,1,July
1465,1,1,0,28715,Entire home/apt,6,5,5,1,1,190.0,51,4.88,1,August
1466,1,0,1,28804,Entire home/apt,2,5,3,1,1,141.0,23,4.83,0,September
1467,1,1,1,28806,Entire home/apt,4,5,5,1,1,133.0,158,4.72,1,September
1468,1,1,1,28806,Entire home/apt,4,5,3,0,1,147.0,48,4.83,1,September
1469,0,1,0,28806,Entire home/apt,2,5,3,0,1,60.0,24,4.75,0,August
1470,1,1,1,28804,Entire home/apt,5,5,5,1,1,212.0,83,4.94,0,June
1471,0,0,0,28805,Entire home/apt,2,5,3,0,0,318.0,0,0.0,1,July
1472,1,1,0,28805,Entire home/apt,3,5,4,1,1,114.0,117,4.99,1,September
1473,1,0,0,28805,Entire home/apt,2,5,3,0,0,337.0,0,0.0,1,July
1474,1,0,0,28715,Entire home/apt,11,5,5,1,1,366.0,10,4.7,0,August
1475,1,1,1,28805,Entire home/apt,4,5,5,1,1,169.0,36,4.97,0,June
1476,1,1,0,28805,Entire home/apt,2,5,5,1,1,175.0,75,4.95,0,June
1477,1,1,1,28715,Entire home/apt,6,5,5,1,1,252.0,10,4.6,1,September
1478,1,1,1,28806,Entire home/apt,2,5,5,0,1,112.0,275,4.93,1,June
1479,0,1,1,28801,Entire home/apt,2,5,4,0,1,136.0,2,5.0,0,June
1480,1,0,0,28801,Private room,2,5,2,1,1,365.0,1,1.0,1,July
1481,1,1,1,28805,Entire home/apt,2,5,3,0,1,80.0,131,4.92,1,August
1482,0,1,1,28803,Entire home/apt,2,5,3,1,1,45.0,14,5.0,0,September
1483,1,1,1,28804,Entire home/apt,2,4,0,0,1,295.0,2,5.0,0,August
1484,0,1,1,28806,Entire home/apt,4,5,5,1,1,142.0,251,4.89,1,July
1485,1,1,0,28806,Entire home/apt,4,2,0,0,1,19.0,60,4.8,1,August
1486,1,0,1,28806,Entire home/apt,12,5,5,1,1,393.0,34,4.82,1,August
1487,1,0,0,28801,Hotel room,2,4,0,0,1,390.0,0,0.0,1,July
1488,1,1,1,28801,Entire home/apt,6,4,5,1,1,438.0,13,4.92,1,September
1489,1,1,1,28803,Entire home/apt,4,5,3,1,1,164.0,45,4.84,0,July
1490,0,0,0,28806,Private room,2,5,5,1,1,50.0,1,5.0,1,September
1491,1,1,1,28806,Private room,4,5,4,1,1,119.0,134,4.97,1,September
1492,1,1,1,28806,Entire home/apt,4,5,5,1,1,134.0,47,4.85,1,July
1493,1,1,1,28801,Entire home/apt,4,5,4,1,1,86.0,244,4.87,1,July
1494,1,1,1,28806,Entire home/apt,4,5,3,0,1,80.0,86,4.8,1,July
1495,0,0,1,28704,Entire home/apt,4,5,5,1,1,167.0,7,4.71,1,June
1496,1,1,1,28732,Entire home/apt,6,5,5,1,1,198.0,222,4.93,0,September
1497,1,1,1,28804,Entire home/apt,6,5,5,1,1,150.0,112,4.99,1,September
1498,1,0,1,28804,Private room,2,5,5,1,1,250.0,1,5.0,0,July
1499,0,1,1,28805,Entire home/apt,4,5,5,0,1,79.0,82,4.84,0,June
1500,0,0,0,28804,Entire home/apt,4,5,5,1,1,120.0,41,4.59,0,July
1501,0,0,1,28804,Entire home/apt,8,4,5,1,1,200.0,0,0.0,0,June
1502,0,1,1,28801,Entire home/apt,6,5,5,1,1,329.0,34,4.97,0,July
1503,0,1,1,28806,Private room,2,5,5,0,1,59.0,10,4.9,1,June
1504,1,1,1,28804,Entire home/apt,2,5,5,1,1,99.0,40,4.85,1,September
1505,0,0,1,28805,Private room,2,4,2,1,1,150.0,2,5.0,1,July
1506,1,1,0,28806,Entire home/apt,4,4,1,0,1,154.0,93,4.92,1,June
1507,0,1,1,28804,Entire home/apt,4,5,5,1,1,143.0,82,4.82,0,September
1508,1,0,1,28801,Entire home/apt,2,5,5,0,0,218.0,13,5.0,1,August
1509,1,1,1,28715,Entire home/apt,2,5,2,0,1,48.0,194,4.98,1,August
1510,1,1,1,28806,Entire home/apt,8,5,5,1,1,326.0,88,4.93,0,July
1511,1,1,1,28806,Private room,2,5,3,1,1,92.0,18,5.0,0,September
1512,1,1,1,28806,Entire home/apt,4,3,5,1,1,152.0,92,4.88,0,September
1513,1,0,1,28801,Private room,2,4,0,0,1,242.0,0,0.0,1,June
1514,1,1,1,28806,Entire home/apt,6,5,5,0,1,283.0,6,5.0,1,August
1515,1,0,1,28804,Entire home/apt,2,5,3,1,1,165.0,3,5.0,1,June
1516,0,0,0,28715,Entire home/apt,2,4,3,1,1,50.0,3,4.67,0,June
1517,0,0,0,28704,Entire home/apt,6,4,4,0,1,167.0,8,4.38,1,June
1518,0,0,0,28805,Private room,2,2,0,0,0,1888.0,0,0.0,1,June
1519,1,1,1,28805,Private room,2,5,5,1,1,99.0,124,4.98,0,September
1520,1,1,1,28803,Entire home/apt,6,4,1,0,1,202.0,345,4.92,1,August
1521,0,1,1,28715,Entire home/apt,6,5,5,1,1,261.0,46,5.0,1,September
1522,1,0,0,28803,Entire home/apt,2,3,4,0,1,195.0,18,4.94,1,June
1523,1,1,1,28806,Entire home/apt,4,5,5,1,1,234.0,125,4.87,0,September
1524,1,1,1,28804,Entire home/apt,2,5,5,0,1,76.0,53,4.81,1,September
1525,1,0,1,28806,Entire home/apt,2,4,4,1,1,216.0,5,4.8,1,August
1526,0,1,1,28801,Private room,2,4,5,0,1,34.0,1,5.0,0,July
1527,0,1,1,28804,Entire home/apt,2,5,3,1,1,50.0,212,4.97,1,June
1528,1,1,1,28801,Entire home/apt,2,5,3,1,1,82.0,102,4.94,1,July
1529,1,1,1,28801,Entire home/apt,6,4,4,0,1,309.0,30,4.83,1,June
1530,0,1,1,28801,Entire home/apt,4,5,5,0,1,135.0,73,4.97,1,September
1531,1,1,0,28805,Entire home/apt,2,5,5,1,1,185.0,85,4.94,0,September
1532,0,1,1,28704,Entire home/apt,2,5,3,0,1,68.0,132,4.84,0,July
1533,1,1,1,28805,Entire home/apt,8,5,4,1,1,266.0,68,4.88,1,August
1534,1,1,0,28806,Private room,2,2,0,0,1,27.0,54,4.76,1,August
1535,1,1,1,28806,Entire home/apt,4,5,5,1,0,157.0,73,4.96,0,September
1536,0,1,1,28806,Entire home/apt,3,5,3,0,1,125.0,184,4.97,1,June
1537,0,0,1,28801,Private room,2,5,2,0,1,50.0,30,4.67,0,August
1538,1,1,1,28806,Entire home/apt,4,5,4,0,1,83.0,14,5.0,1,July
1539,0,1,1,28805,Entire home/apt,4,5,5,1,1,157.0,53,4.62,1,September
1540,1,1,1,28805,Private room,2,5,5,1,1,119.0,60,4.98,0,September
1541,1,1,0,28806,Entire home/apt,4,2,0,1,1,19.0,34,4.62,1,August
1542,1,1,1,28804,Entire home/apt,2,5,3,1,1,104.0,295,4.98,1,June
1543,1,1,1,28806,Entire home/apt,2,5,5,1,1,142.0,70,4.91,1,September
1544,0,1,1,28801,Entire home/apt,2,5,5,0,1,150.0,12,5.0,0,August
1545,0,1,1,28803,Entire home/apt,4,5,5,1,1,50.0,14,5.0,0,July
1546,1,0,0,28801,Hotel room,2,4,0,0,1,419.0,0,0.0,1,September
1547,0,1,1,28805,Entire home/apt,2,5,4,0,1,106.0,444,4.89,1,June
1548,1,0,1,28801,Private room,2,4,2,0,1,116.0,102,4.39,1,September
1549,0,0,1,28804,Entire home/apt,2,5,5,1,1,80.0,2,5.0,1,August
1550,1,0,1,28804,Entire home/apt,2,5,3,1,1,160.0,15,5.0,1,August
1551,1,1,1,28804,Entire home/apt,4,5,5,1,1,123.0,180,4.87,0,September
1552,0,0,0,28801,Entire home/apt,4,4,1,0,1,121.0,288,4.91,1,August
1553,1,0,0,28801,Entire home/apt,2,2,4,0,0,378.0,23,4.87,1,August
1554,1,1,1,28801,Private room,2,5,1,0,1,233.0,11,5.0,1,July
1555,0,1,0,28803,Entire home/apt,4,5,5,1,1,125.0,12,5.0,1,June
1556,1,1,1,28801,Entire home/apt,2,5,5,0,1,155.0,57,4.81,1,June
1557,0,1,1,28806,Entire home/apt,2,5,2,1,1,119.0,90,4.97,0,August
1558,1,0,1,28806,Entire home/apt,2,5,3,1,1,154.0,13,5.0,1,June
1559,0,0,0,28732,Entire home/apt,2,5,1,0,0,263.0,0,0.0,1,July
1560,0,1,1,28801,Entire home/apt,2,5,3,1,1,85.0,105,4.9,1,June
1561,0,0,1,28801,Entire home/apt,2,4,4,0,1,94.0,50,4.6,1,July
1562,1,1,1,28803,Entire home/apt,6,5,5,1,1,252.0,60,4.85,0,September
1563,1,0,0,28801,Private room,2,4,1,0,0,423.0,0,0.0,1,August
1564,1,1,1,28732,Entire home/apt,4,5,3,1,1,88.0,172,4.97,1,June
1565,0,0,1,28801,Private room,2,5,2,0,1,50.0,30,4.67,0,September
1566,0,0,0,28804,Entire home/apt,4,5,1,0,1,175.0,62,4.82,1,September
1567,1,1,1,28804,Entire home/apt,2,5,2,1,1,88.0,362,4.86,1,June
1568,1,1,1,28801,Private room,1,4,4,1,1,74.0,140,4.91,1,August
1569,1,1,1,28806,Entire home/apt,4,5,4,1,1,95.0,213,4.93,0,August
1570,0,1,0,28806,Entire home/apt,2,5,5,1,1,85.0,31,5.0,1,July
1571,0,1,1,28801,Entire home/apt,2,5,3,1,1,164.0,92,4.85,1,August
1572,1,0,0,28704,Entire home/apt,8,4,4,1,1,178.0,13,4.31,1,August
1573,1,1,1,28704,Entire home/apt,4,5,4,1,1,89.0,40,5.0,1,June
1574,1,1,1,28805,Private room,2,5,5,0,1,44.0,46,4.98,0,June
1575,0,1,1,28806,Entire home/apt,6,5,1,0,1,137.0,14,4.93,1,August
1576,0,1,1,28715,Entire home/apt,12,5,5,1,1,195.0,163,4.89,1,July
1577,1,1,1,28801,Entire home/apt,2,5,5,1,0,179.0,101,4.9,1,June
1578,1,1,0,28801,Private room,2,4,1,0,1,200.0,21,4.95,1,July
1579,1,1,1,28801,Private room,2,5,0,0,1,101.0,235,4.97,1,August
1580,1,1,1,28801,Entire home/apt,2,5,5,1,1,124.0,19,4.74,1,September
1581,0,0,1,28806,Private room,2,3,1,0,0,45.0,68,4.79,0,June
1582,0,1,1,28805,Entire home/apt,4,5,5,0,1,93.0,74,4.9,0,July
1583,1,1,0,28715,Private room,1,4,5,0,1,36.0,30,4.9,0,June
1584,1,0,1,28806,Entire home/apt,4,5,4,1,1,112.0,185,4.58,0,August
1585,0,1,1,28801,Entire home/apt,1,5,3,1,1,104.0,12,4.92,0,August
1586,0,0,1,28803,Entire home/apt,8,5,0,0,1,750.0,8,5.0,0,July
1587,0,1,1,28806,Entire home/apt,2,5,2,1,1,111.0,230,4.93,0,September
1588,1,1,1,28801,Private room,2,4,1,0,0,81.0,36,4.8,1,June
1589,1,1,0,28806,Private room,2,2,0,0,1,28.0,47,4.72,1,June
1590,1,1,0,28801,Entire home/apt,7,5,5,1,1,384.0,31,5.0,1,June
1591,0,1,1,28804,Entire home/apt,10,4,0,0,1,165.0,0,0.0,1,June
1592,0,0,1,28806,Entire home/apt,4,5,5,1,1,123.0,1,5.0,0,July
1593,0,1,1,28804,Entire home/apt,5,5,5,1,1,131.0,107,4.96,1,July
1594,1,0,1,28704,Entire home/apt,4,5,3,1,1,122.0,26,5.0,0,September
1595,1,1,1,28806,Entire home/apt,2,5,3,1,1,105.0,240,4.98,1,September
1596,1,1,0,28704,Entire home/apt,4,5,5,1,1,229.0,74,4.97,0,September
1597,0,0,1,28801,Private room,2,4,0,0,1,70.0,39,4.89,0,June
1598,0,1,1,28801,Entire home/apt,2,4,1,1,0,81.0,0,0.0,0,July
1599,0,1,0,28803,Entire home/apt,10,5,5,1,1,153.0,357,4.89,1,July
1600,0,1,1,28804,Entire home/apt,2,5,5,0,1,151.0,28,4.96,0,July
1601,1,1,1,28801,Entire home/apt,6,5,5,0,1,209.0,49,4.69,1,July
1602,0,1,1,28801,Entire home/apt,6,5,5,0,1,236.0,68,4.78,1,August
1603,0,0,1,28732,Entire home/apt,16,4,4,0,1,609.0,3,4.33,1,July
1604,1,1,0,28801,Entire home/apt,12,4,5,0,0,652.0,13,4.92,0,July
1605,1,1,1,28806,Entire home/apt,3,5,4,0,1,70.0,104,4.95,1,August
1606,0,0,0,28801,Entire home/apt,2,4,4,1,1,39.0,1,5.0,0,September
1607,0,1,1,28805,Entire home/apt,4,5,5,0,1,136.0,51,4.98,1,June
1608,0,0,1,28806,Entire home/apt,4,5,1,0,1,50.0,0,0.0,1,June
1609,0,0,0,28804,Entire home/apt,4,4,0,0,1,88.0,0,0.0,0,September
1610,0,0,1,28806,Private room,4,5,3,1,1,98.0,89,4.97,0,August
1611,1,1,1,28801,Entire home/apt,4,5,5,1,1,481.0,13,4.85,1,June
1612,1,1,1,28806,Entire home/apt,9,4,5,1,1,95.0,21,4.76,0,August
1613,0,1,0,28801,Entire home/apt,2,5,3,1,1,109.0,93,4.98,1,July
1614,1,1,0,28806,Entire home/apt,3,5,5,1,1,130.0,71,4.87,1,July
1615,0,0,1,28806,Entire home/apt,2,5,5,1,1,202.0,35,5.0,1,June
1616,0,1,1,28801,Entire home/apt,6,5,5,1,1,329.0,35,4.97,0,August
1617,0,1,1,28805,Private room,2,5,5,0,1,44.0,106,4.88,0,August
1618,1,1,1,28704,Entire home/apt,3,5,3,1,1,101.0,32,5.0,1,July
1619,1,0,0,28804,Entire home/apt,4,3,4,0,1,190.0,20,4.9,1,July
1620,0,1,1,28801,Entire home/apt,6,5,4,1,1,96.0,443,4.91,0,June
1621,1,0,1,28806,Entire home/apt,6,5,1,0,1,110.0,7,5.0,1,August
1622,0,0,1,28801,Entire home/apt,4,3,0,0,1,85.0,12,5.0,0,September
1623,0,1,1,28806,Entire home/apt,2,5,2,1,1,138.0,59,4.92,0,August
1624,1,1,1,28804,Entire home/apt,4,4,1,0,1,152.0,527,4.99,0,June
1625,0,1,0,28806,Entire home/apt,3,5,1,0,1,92.0,26,5.0,1,June
1626,1,1,1,28806,Entire home/apt,2,5,2,0,1,91.0,6,5.0,1,July
1627,0,1,1,28803,Entire home/apt,16,5,5,1,1,800.0,101,4.93,1,July
1628,0,1,1,28806,Entire home/apt,7,5,5,1,1,308.0,0,0.0,1,June
1629,0,0,1,28801,Entire home/apt,2,5,5,1,1,100.0,89,4.49,0,August
1630,0,1,1,28806,Entire home/apt,4,5,3,1,1,128.0,463,4.91,0,September
1631,1,1,1,28806,Entire home/apt,8,5,5,1,1,346.0,94,4.94,0,August
1632,1,1,1,28803,Entire home/apt,7,5,5,1,1,197.0,97,4.98,0,June
1633,0,1,1,28803,Entire home/apt,4,5,5,1,1,87.0,107,4.89,1,July
1634,1,1,0,28805,Entire home/apt,3,5,4,1,1,114.0,106,4.99,1,June
1635,1,0,1,28801,Entire home/apt,6,5,5,1,1,575.0,13,5.0,1,July
1636,1,1,0,28805,Entire home/apt,4,5,5,1,1,157.0,36,4.97,1,July
1637,0,1,1,28804,Entire home/apt,2,5,3,1,1,90.0,409,4.93,1,July
1638,1,1,1,28801,Entire home/apt,6,2,5,0,0,295.0,4,4.25,1,September
1639,1,0,1,28804,Entire home/apt,10,4,4,1,1,660.0,2,4.5,1,June
1640,1,1,0,28715,Entire home/apt,6,5,5,1,1,161.0,29,4.93,1,September
1641,0,1,1,28803,Entire home/apt,4,5,4,0,1,160.0,25,4.96,0,July
1642,1,0,1,28806,Entire home/apt,2,5,5,1,1,210.0,40,5.0,1,July
1643,1,1,1,28801,Entire home/apt,5,4,1,0,0,243.0,12,5.0,1,July
1644,1,1,1,28804,Entire home/apt,2,5,4,1,1,161.0,153,4.96,1,August
1645,1,1,1,28801,Entire home/apt,2,4,1,0,1,188.0,116,4.97,1,September
1646,1,1,1,28801,Entire home/apt,4,5,5,0,1,188.0,27,4.67,1,July
1647,0,1,0,28806,Entire home/apt,6,5,5,1,1,179.0,41,4.95,1,June
1648,0,0,1,28801,Private room,2,5,4,1,1,99.0,7,5.0,0,June
1649,0,1,0,28801,Private room,4,5,1,1,1,75.0,92,4.99,0,July
1650,1,1,1,28806,Entire home/apt,4,4,5,1,1,180.0,58,4.84,0,July
1651,1,1,1,28806,Entire home/apt,16,4,1,0,1,759.0,72,5.0,1,August
1652,1,1,1,28806,Private room,2,5,5,1,1,71.0,10,4.9,0,August
1653,1,0,1,28805,Private room,2,5,3,0,1,45.0,115,4.69,1,September
1654,1,1,1,28803,Entire home/apt,10,5,5,0,1,244.0,402,4.87,1,July
1655,1,1,1,28806,Entire home/apt,2,5,5,1,1,78.0,255,4.96,1,September
1656,1,1,1,28801,Entire home/apt,8,4,4,0,1,481.0,42,4.76,1,June
1657,1,1,1,28801,Entire home/apt,4,5,5,1,1,150.0,386,4.91,1,June
1658,1,1,1,28803,Entire home/apt,2,5,5,1,1,153.0,157,5.0,1,August
1659,1,1,1,28804,Entire home/apt,2,5,4,1,1,130.0,318,4.94,0,June
1660,1,0,1,28803,Entire home/apt,8,3,4,0,1,282.0,11,4.73,1,August
1661,1,1,0,28806,Entire home/apt,4,5,3,0,1,122.0,84,4.93,1,September
1662,1,1,1,28803,Private room,2,5,2,0,1,130.0,108,4.95,1,July
1663,1,0,1,28806,Entire home/apt,2,3,1,0,1,75.0,28,5.0,1,June
1664,1,0,0,28704,Entire home/apt,2,3,2,1,1,148.0,18,4.56,1,June
1665,0,1,0,28806,Private room,2,5,1,0,1,70.0,144,4.81,1,July
1666,1,1,1,28803,Entire home/apt,6,5,4,1,1,156.0,515,4.92,1,August
1667,1,1,1,28801,Entire home/apt,4,5,5,1,1,204.0,30,4.97,1,July
1668,1,1,1,28801,Private room,2,5,1,0,1,189.0,11,5.0,1,June
1669,0,1,0,28803,Entire home/apt,16,5,5,1,1,575.0,48,4.94,1,June
1670,1,0,1,28704,Entire home/apt,5,5,0,0,1,225.0,0,0.0,0,June
1671,1,1,0,28806,Entire home/apt,7,5,5,1,1,139.0,92,4.97,0,July
1672,1,1,0,28801,Entire home/apt,6,5,5,1,1,257.0,131,4.67,0,August
1673,0,1,0,28805,Entire home/apt,7,5,4,0,1,99.0,8,5.0,0,September
1674,0,1,1,28806,Private room,2,5,4,1,1,65.0,35,4.74,0,June
1675,1,1,1,28804,Entire home/apt,6,5,5,1,1,326.0,152,4.96,0,June
1676,1,1,1,28806,Entire home/apt,4,5,5,1,1,149.0,19,4.95,0,September
1677,1,0,1,28803,Entire home/apt,8,5,4,1,1,170.0,6,5.0,1,September
1678,1,0,0,28801,Private room,2,5,3,1,0,348.0,0,0.0,1,July
1679,0,1,0,28806,Entire home/apt,4,4,0,0,1,150.0,24,5.0,1,July
1680,0,1,0,28806,Entire home/apt,2,5,4,1,1,90.0,160,4.98,1,September
1681,0,1,0,28804,Entire home/apt,8,5,5,1,1,300.0,36,4.92,0,July
1682,0,0,1,28806,Private room,2,5,5,1,1,72.0,10,4.9,0,June
1683,1,1,1,28715,Entire home/apt,6,5,5,1,1,162.0,98,4.87,1,June
1684,1,0,1,28806,Entire home/apt,2,5,5,0,1,105.0,11,5.0,1,August
1685,1,0,0,28803,Private room,2,5,5,0,1,65.0,5,5.0,0,August
1686,1,1,1,28801,Entire home/apt,4,5,4,0,1,113.0,496,4.78,0,June
1687,1,0,1,28806,Entire home/apt,4,5,3,0,1,115.0,30,4.53,1,July
1688,0,1,1,28801,Entire home/apt,2,5,4,1,1,114.0,92,5.0,0,August
1689,0,0,1,28803,Entire home/apt,2,4,0,0,1,151.0,163,4.96,0,September
1690,1,1,1,28801,Entire home/apt,6,5,5,0,1,252.0,37,4.68,1,September
1691,0,1,1,28806,Entire home/apt,3,5,4,0,1,51.0,143,4.9,0,July
1692,1,1,1,28806,Entire home/apt,3,5,4,1,1,45.0,201,4.77,1,June
1693,1,1,1,28803,Entire home/apt,4,4,1,0,1,186.0,221,4.99,1,July
1694,0,1,1,28806,Entire home/apt,3,5,3,1,1,86.0,82,4.91,0,July
1695,1,1,1,28801,Entire home/apt,4,5,5,0,1,352.0,10,4.7,1,July
1696,1,1,1,28803,Entire home/apt,8,5,5,1,1,246.0,45,5.0,1,August
1697,1,1,1,28806,Entire home/apt,6,5,5,1,1,109.0,52,4.85,0,September
1698,1,1,1,28715,Entire home/apt,4,5,5,1,1,90.0,79,4.86,1,August
1699,1,0,0,28801,Entire home/apt,2,5,5,0,1,240.0,13,4.92,1,September
1700,1,1,1,28805,Entire home/apt,6,5,5,1,1,130.0,228,4.97,1,August
1701,0,1,1,28805,Entire home/apt,4,5,5,1,1,150.0,50,4.62,1,July
1702,1,1,1,28806,Private room,2,5,2,1,1,71.0,76,4.92,0,July
1703,1,1,1,28805,Private room,2,4,1,0,1,115.0,304,4.95,1,July
1704,1,0,0,28704,Private room,2,5,3,0,1,75.0,22,5.0,1,June
1705,1,1,1,28804,Entire home/apt,7,5,5,1,1,185.0,56,4.96,1,July
