Host_is_superhost,Host_identity_verified,Neighbourhood,Room_type,Accommodates,Essentials,Cooking,Balcony,Parking,Price,Number_of_reviews,Review_scores_rating,Instant_bookable,Month,Decision
0,1,28801,Private room,3,5,0,0,1,260.0,0,0.0,1,August,1
1,1,28806,Entire home/apt,7,5,5,1,1,144.0,3,5.0,1,September,0
1,1,28806,Entire home/apt,4,5,5,1,1,142.0,266,4.88,1,September,1
0,0,28805,Entire home/apt,2,2,3,0,1,75.0,4,5.0,0,July,0
1,1,28806,Entire home/apt,4,5,5,1,1,95.0,20,4.9,1,June,0
1,1,28806,Private room,3,5,3,1,1,86.0,150,4.91,0,June,0
1,1,28806,Entire home/apt,4,5,5,1,1,193.0,142,4.79,0,July,1
1,0,28801,Private room,2,5,3,1,1,49.0,194,4.87,1,July,1
1,0,28804,Entire home/apt,8,5,5,1,1,247.0,50,4.94,1,August,1
1,1,28806,Entire home/apt,2,5,3,0,1,101.0,377,4.96,0,September,1
1,1,28804,Entire home/apt,2,5,3,0,1,80.0,183,4.99,1,June,1
1,1,28805,Entire home/apt,4,5,5,0,1,93.0,74,4.9,0,June,0
1,1,28805,Entire home/apt,4,5,3,1,1,57.0,316,4.97,0,June,0
0,1,28715,Entire home/apt,2,5,4,1,1,96.0,169,4.94,0,August,1
0,1,28704,Entire home/apt,12,4,4,0,1,275.0,28,4.75,1,August,1
1,1,28805,Entire home/apt,5,5,4,0,1,213.0,2,5.0,1,July,0
1,1,28804,Entire home/apt,5,5,5,1,1,138.0,97,4.87,0,September,0
0,0,28803,Entire home/apt,6,5,5,1,1,126.0,50,4.88,1,August,1
1,1,28806,Entire home/apt,4,5,3,0,1,99.0,38,4.82,1,August,1
1,1,28801,Hotel room,2,5,2,0,1,373.0,14,4.93,1,September,1
1,0,28801,Entire home/apt,4,5,5,1,0,239.0,22,5.0,0,July,1
1,0,28803,Private room,2,5,1,1,1,72.0,15,4.93,0,July,1
1,1,28801,Entire home/apt,4,4,0,1,1,198.0,0,0.0,1,June,0
1,1,28803,Private room,6,5,3,0,1,71.0,80,5.0,1,July,1
0,1,28806,Entire home/apt,8,5,5,1,1,250.0,157,4.93,1,September,1
1,1,28801,Entire home/apt,2,5,3,1,1,103.0,110,4.94,0,July,0
1,0,28704,Entire home/apt,8,5,5,1,1,270.0,19,4.89,0,July,1
1,1,28801,Private room,2,4,0,0,1,253.0,2,5.0,1,June,1
0,1,28801,Entire home/apt,2,5,1,0,1,119.0,30,4.57,1,August,1
1,1,28803,Entire home/apt,3,5,5,1,1,82.0,24,5.0,0,September,0
1,1,28803,Entire home/apt,3,4,1,0,1,139.0,556,4.98,1,September,0
0,0,28704,Entire home/apt,8,4,4,1,1,174.0,10,4.1,1,July,1
1,1,28806,Private room,2,4,1,1,1,147.0,32,4.94,0,July,1
1,1,28801,Entire home/apt,2,5,5,1,1,55.0,9,4.89,0,July,0
1,0,28803,Private room,3,5,3,1,1,80.0,40,4.95,1,September,0
1,0,28806,Entire home/apt,4,2,0,0,1,19.0,49,4.82,1,June,1
1,1,28806,Entire home/apt,4,5,5,1,1,153.0,137,4.98,0,July,0
1,0,28805,Entire home/apt,4,5,1,0,1,124.0,192,4.74,0,August,1
1,1,28805,Entire home/apt,2,5,3,1,1,120.0,20,5.0,0,September,0
1,1,28806,Entire home/apt,4,5,2,1,1,74.0,255,4.96,1,August,1
1,1,28803,Entire home/apt,6,5,5,1,1,299.0,28,5.0,1,September,0
0,1,28804,Private room,4,5,5,1,1,103.0,5,4.8,1,August,0
1,1,28804,Entire home/apt,2,5,5,1,1,114.0,135,4.86,0,September,0
1,1,28806,Entire home/apt,2,5,5,1,1,107.0,94,4.94,1,September,1
1,1,28801,Entire home/apt,8,4,4,0,1,481.0,57,4.79,1,September,1
1,0,28806,Entire home/apt,4,5,4,1,1,92.0,76,4.89,0,June,1
1,1,28805,Entire home/apt,4,5,3,1,1,150.0,161,5.0,0,June,1
1,1,28803,Entire home/apt,16,4,1,0,1,636.0,78,5.0,1,August,1
1,0,28806,Private room,2,5,4,1,1,55.0,150,4.91,0,July,0
0,1,28732,Entire home/apt,16,5,5,1,1,1995.0,6,5.0,0,July,0
1,1,28806,Entire home/apt,2,5,3,1,1,96.0,154,4.94,1,August,1
1,1,28801,Entire home/apt,6,4,4,0,1,381.0,39,4.95,1,August,1
1,0,28806,Private room,2,5,1,0,1,74.0,149,4.81,1,September,0
1,0,28806,Private room,2,5,2,0,1,72.0,539,4.93,0,July,1
1,0,28805,Entire home/apt,6,5,3,0,1,114.0,198,4.94,1,August,1
1,0,28801,Entire home/apt,4,5,1,1,1,136.0,128,4.93,0,August,1
1,1,28805,Entire home/apt,16,5,4,1,1,1144.0,8,5.0,1,June,1
1,1,28806,Entire home/apt,4,5,5,1,1,125.0,17,5.0,0,September,0
0,1,28803,Entire home/apt,3,5,5,1,1,96.0,164,4.82,1,August,1
0,1,28801,Entire home/apt,4,4,4,0,0,151.0,39,4.79,1,June,1
1,1,28801,Entire home/apt,2,5,2,1,1,249.0,83,4.78,0,August,1
1,1,28732,Entire home/apt,4,5,5,1,1,94.0,164,5.0,0,August,1
0,1,28806,Entire home/apt,4,5,5,0,1,142.0,10,4.8,0,July,1
1,0,28801,Entire home/apt,2,5,3,1,1,109.0,17,4.94,0,July,0
1,1,28732,Entire home/apt,8,5,5,1,1,257.0,123,4.94,0,July,0
0,1,28801,Private room,3,5,1,1,1,299.0,1,5.0,1,August,1
1,1,28805,Entire home/apt,2,4,1,0,1,156.0,266,4.95,1,June,1
1,1,28715,Entire home/apt,2,4,3,0,1,49.0,184,4.98,1,July,0
1,0,28715,Private room,1,4,5,0,1,36.0,32,4.91,0,July,1
1,0,28806,Entire home/apt,6,5,5,1,1,250.0,51,4.84,1,September,1
1,1,28805,Private room,4,5,3,1,1,159.0,36,5.0,0,June,1
1,0,28715,Entire home/apt,6,5,5,1,1,138.0,52,4.87,1,September,1
1,0,28801,Entire home/apt,2,5,3,1,1,201.0,71,4.94,0,July,1
0,1,28806,Private room,2,2,0,0,1,85.0,1,5.0,1,June,0
1,0,28801,Entire home/apt,2,5,2,1,1,114.0,325,4.97,1,August,0
1,1,28805,Entire home/apt,6,5,4,0,1,170.0,19,5.0,1,July,1
1,1,28804,Entire home/apt,2,5,3,1,1,104.0,306,4.98,1,August,1
1,0,28803,Entire home/apt,2,5,5,1,1,112.0,121,4.93,0,June,0
0,1,28704,Entire home/apt,10,4,4,0,1,258.0,3,4.67,1,July,1
1,1,28806,Entire home/apt,2,5,4,1,1,110.0,41,4.88,1,August,1
1,0,28806,Entire home/apt,6,5,5,1,1,157.0,108,4.98,1,August,1
1,1,28801,Entire home/apt,2,4,1,1,0,85.0,0,0.0,0,June,0
0,1,28803,Entire home/apt,6,5,5,1,1,95.0,1,5.0,1,September,0
1,1,28704,Entire home/apt,14,5,5,0,1,406.0,2,5.0,1,August,1
1,1,28806,Entire home/apt,6,5,5,0,1,377.0,2,5.0,1,June,1
0,1,28805,Entire home/apt,2,4,4,1,1,180.0,10,4.8,1,June,0
1,0,28801,Private room,4,5,1,1,1,75.0,92,4.99,0,June,0
1,1,28806,Entire home/apt,6,5,5,1,1,185.0,220,4.88,1,June,1
1,1,28804,Entire home/apt,3,5,5,1,1,176.0,318,4.99,1,July,1
1,1,28801,Private room,2,5,1,0,1,202.0,2,5.0,1,July,1
1,1,28803,Entire home/apt,12,5,5,1,1,386.0,52,4.85,1,July,1
0,1,28806,Entire home/apt,5,4,5,1,1,71.0,31,4.45,1,September,0
1,1,28801,Private room,2,4,0,0,1,150.0,1,0.0,1,June,0
1,1,28805,Entire home/apt,4,5,5,1,1,149.0,50,4.62,1,June,0
1,1,28801,Entire home/apt,6,5,5,0,1,381.0,34,4.88,1,September,1
1,1,28801,Entire home/apt,6,5,5,1,1,329.0,33,4.97,0,June,0
1,1,28806,Entire home/apt,5,5,5,1,1,125.0,103,4.99,0,July,0
1,0,28806,Entire home/apt,6,5,5,1,1,186.0,39,4.9,1,September,1
0,0,28801,Entire home/apt,2,5,2,0,0,400.0,0,0.0,1,August,1
0,1,28801,Entire home/apt,6,4,1,0,1,122.0,247,4.94,1,August,1
1,1,28806,Entire home/apt,8,4,2,0,1,392.0,14,5.0,0,July,1
1,0,28801,Entire home/apt,2,5,3,1,1,109.0,92,4.98,1,June,0
1,1,28801,Private room,1,5,1,1,1,52.0,246,4.81,0,August,1
0,0,28803,Entire home/apt,2,5,3,0,0,444.0,0,0.0,1,June,1
0,1,28806,Entire home/apt,4,5,5,1,1,182.0,62,4.98,1,July,1
0,1,28806,Entire home/apt,8,5,5,1,1,189.0,13,4.92,1,September,1
0,1,28801,Entire home/apt,2,5,0,0,1,160.0,71,4.88,0,July,0
1,1,28801,Entire home/apt,2,5,3,1,1,122.0,16,5.0,1,July,0
1,1,28715,Entire home/apt,6,5,5,1,1,261.0,40,5.0,1,August,1
1,1,28806,Entire home/apt,3,5,4,1,1,114.0,145,4.9,1,July,1
0,1,28806,Entire home/apt,4,5,0,0,1,149.0,1,5.0,0,September,0
1,1,28803,Private room,2,5,5,0,1,50.0,282,4.91,0,June,0
0,0,28801,Hotel room,2,4,0,0,1,416.0,0,0.0,1,July,1
1,0,28806,Entire home/apt,4,2,0,0,1,28.0,31,4.55,1,July,1
1,0,28806,Private room,2,2,0,0,1,29.0,77,4.82,1,June,1
1,1,28806,Entire home/apt,2,5,5,1,1,214.0,142,4.89,1,June,0
1,0,28804,Entire home/apt,2,5,5,1,1,95.0,143,4.87,0,September,1
1,1,28801,Entire home/apt,11,5,5,1,0,784.0,59,4.93,0,September,1
1,0,28801,Private room,2,5,3,0,1,87.0,192,4.96,1,July,0
1,0,28806,Entire home/apt,3,5,3,1,1,185.0,147,4.94,0,August,1
1,1,28804,Entire home/apt,10,4,0,0,1,165.0,0,0.0,1,August,0
1,1,28801,Entire home/apt,10,5,5,1,1,125.0,19,5.0,0,June,0
1,0,28704,Entire home/apt,6,5,5,1,1,97.0,19,5.0,0,September,0
1,1,28806,Private room,4,5,3,1,1,98.0,89,4.97,0,July,0
1,1,28732,Entire home/apt,4,5,5,1,1,130.0,10,4.9,1,July,1
0,0,28805,Entire home/apt,8,5,5,1,1,111.0,18,5.0,0,June,1
1,0,28803,Entire home/apt,4,5,5,1,0,138.0,24,4.96,1,June,1
1,0,28715,Entire home/apt,4,4,1,0,1,130.0,4,4.5,0,September,1
1,1,28801,Entire home/apt,2,4,1,0,1,136.0,156,5.0,0,July,0
1,0,28801,Private room,2,5,3,1,1,48.0,154,4.86,1,June,1
1,1,28806,Entire home/apt,3,5,3,0,1,40.0,228,4.83,1,September,1
0,1,28806,Entire home/apt,2,4,1,0,1,75.0,42,4.62,1,July,1
0,1,28801,Entire home/apt,4,4,0,0,1,150.0,10,4.4,1,June,1
1,1,28803,Entire home/apt,10,5,5,0,1,271.0,399,4.87,1,June,0
1,1,28715,Entire home/apt,12,5,5,1,1,205.0,170,4.88,1,August,1
1,1,28801,Entire home/apt,3,5,1,0,1,66.0,2,5.0,1,June,0
1,1,28801,Entire home/apt,3,5,4,1,1,124.0,271,4.78,1,June,1
1,1,28804,Entire home/apt,2,5,5,1,1,229.0,14,5.0,0,June,0
0,1,28803,Entire home/apt,10,5,5,1,1,304.0,85,4.84,1,July,1
1,1,28732,Entire home/apt,8,4,5,1,1,284.0,41,4.85,1,July,1
1,1,28806,Entire home/apt,8,5,5,1,1,420.0,147,4.92,0,July,1
0,0,28803,Entire home/apt,6,5,5,1,1,127.0,55,4.89,1,September,1
1,0,28806,Entire home/apt,4,2,0,1,1,19.0,29,4.9,1,June,1
0,1,28801,Entire home/apt,4,4,1,0,1,123.0,155,4.61,1,June,1
1,1,28803,Entire home/apt,4,4,1,0,1,177.0,229,4.99,1,August,1
1,1,28805,Private room,2,5,3,1,1,40.0,155,4.92,1,August,1
1,1,28803,Entire home/apt,6,4,1,0,1,263.0,144,4.97,0,August,1
0,0,28801,Private room,2,5,2,0,0,318.0,0,0.0,1,June,1
0,1,28805,Entire home/apt,3,5,3,1,1,130.0,7,4.71,0,July,0
1,1,28732,Entire home/apt,5,5,5,1,1,202.0,203,4.93,0,July,1
0,1,28801,Entire home/apt,2,5,5,0,0,233.0,16,5.0,1,September,1
0,1,28801,Entire home/apt,4,5,4,1,1,83.0,51,4.94,1,September,0
1,0,28804,Entire home/apt,15,5,5,1,1,769.0,33,4.97,1,September,1
1,1,28801,Entire home/apt,2,5,3,1,1,150.0,146,4.95,1,August,1
1,1,28806,Private room,1,5,3,1,1,31.0,38,4.84,0,July,1
1,1,28806,Private room,2,3,0,0,1,50.0,0,0.0,0,July,0
1,1,28806,Entire home/apt,4,5,5,1,1,95.0,150,4.85,0,July,1
0,1,28806,Entire home/apt,4,4,0,0,1,141.0,340,4.6,0,September,1
1,1,28801,Entire home/apt,4,5,5,0,0,207.0,324,4.92,1,August,1
0,1,28704,Entire home/apt,6,4,1,0,1,183.0,5,5.0,1,August,1
1,1,28804,Entire home/apt,2,5,5,1,1,322.0,8,4.63,1,June,1
1,1,28804,Entire home/apt,2,5,4,0,1,116.0,27,4.85,0,June,1
1,0,28801,Private room,2,5,0,1,1,59.0,102,4.88,0,June,1
1,1,28805,Private room,2,3,4,0,1,68.0,144,4.64,0,July,1
1,1,28801,Entire home/apt,2,5,5,1,1,124.0,14,4.79,1,August,1
1,1,28804,Entire home/apt,2,5,5,1,1,125.0,40,4.95,1,June,1
1,1,28715,Entire home/apt,4,5,5,1,1,100.0,122,4.94,1,June,1
0,1,28806,Entire home/apt,2,5,5,0,1,84.0,3,3.67,0,September,0
1,1,28805,Entire home/apt,2,5,5,1,1,51.0,1,5.0,1,August,0
0,0,28801,Private room,2,5,2,0,0,435.0,0,0.0,1,July,1
1,0,28803,Entire home/apt,2,5,4,1,1,101.0,17,5.0,1,June,1
1,1,28806,Entire home/apt,5,4,5,1,1,137.0,31,5.0,1,August,1
1,1,28806,Private room,2,5,1,1,1,89.0,47,4.96,0,August,0
1,1,28806,Entire home/apt,2,5,1,0,1,115.0,41,4.83,1,July,1
1,1,28804,Entire home/apt,3,5,4,1,1,113.0,192,4.93,1,September,1
1,1,28801,Entire home/apt,2,5,5,1,1,219.0,18,5.0,0,July,0
1,0,28803,Entire home/apt,7,5,5,1,1,100.0,0,0.0,0,June,0
1,1,28804,Entire home/apt,2,5,4,1,1,119.0,159,4.96,0,June,0
0,1,28806,Entire home/apt,2,5,5,0,1,110.0,15,5.0,1,September,1
1,1,28801,Entire home/apt,4,5,5,1,1,297.0,9,4.33,1,June,1
1,1,28803,Entire home/apt,8,5,5,1,1,282.0,93,4.87,1,September,1
1,1,28801,Entire home/apt,4,5,5,1,1,450.0,12,5.0,0,July,0
0,1,28803,Entire home/apt,2,5,5,1,1,119.0,162,4.93,1,July,0
1,0,28806,Entire home/apt,4,4,1,0,1,154.0,98,4.92,1,August,1
0,0,28732,Entire home/apt,4,5,5,1,1,101.0,92,4.76,0,July,0
1,0,28732,Entire home/apt,4,4,3,0,1,104.0,54,4.96,1,July,1
1,1,28806,Private room,3,5,3,0,1,95.0,29,4.97,0,September,1
1,0,28806,Entire home/apt,16,2,0,0,1,600.0,1,5.0,0,September,1
1,1,28806,Entire home/apt,2,5,5,1,1,80.0,53,4.96,0,September,0
1,1,28805,Entire home/apt,4,5,5,1,1,239.0,52,4.98,0,September,0
1,1,28803,Private room,2,5,3,1,1,110.0,149,4.8,1,June,1
1,1,28804,Entire home/apt,4,5,5,1,1,92.0,258,4.91,1,July,1
1,1,28803,Entire home/apt,3,5,5,1,1,81.0,21,5.0,0,August,1
0,1,28806,Entire home/apt,2,4,4,1,1,216.0,4,4.75,1,July,1
1,1,28806,Entire home/apt,2,5,3,0,1,80.0,71,4.86,1,August,1
1,1,28801,Private room,2,5,3,1,1,51.0,211,4.95,0,August,1
0,1,28801,Private room,2,5,0,0,1,220.0,1,5.0,1,June,1
1,1,28801,Entire home/apt,2,5,5,0,1,55.0,2,4.5,0,August,0
1,1,28803,Entire home/apt,3,5,5,1,1,122.0,210,4.94,0,September,1
1,1,28803,Entire home/apt,12,5,5,1,1,360.0,30,4.97,1,August,1
1,1,28704,Entire home/apt,4,5,4,0,1,130.0,54,4.98,1,September,1
1,1,28805,Entire home/apt,4,5,5,1,1,600.0,63,4.92,1,July,0
0,0,28715,Entire home/apt,7,5,5,1,1,193.0,478,4.72,1,September,1
1,1,28804,Entire home/apt,7,5,5,1,1,179.0,54,4.96,1,June,1
1,0,28704,Entire home/apt,6,5,5,1,1,160.0,31,4.9,1,July,0
1,0,28801,Private room,2,5,3,0,1,79.0,192,4.96,1,August,0
1,0,28801,Entire home/apt,7,5,5,1,1,439.0,36,5.0,1,September,1
1,0,28801,Entire home/apt,2,5,5,1,1,62.0,0,0.0,1,June,0
1,1,28704,Entire home/apt,6,4,1,0,1,128.0,268,4.93,1,August,0
1,1,28803,Entire home/apt,4,5,5,0,1,211.0,18,4.78,1,September,1
1,1,28806,Entire home/apt,2,5,3,0,1,75.0,138,4.97,1,September,1
1,1,28803,Entire home/apt,5,5,5,1,1,103.0,99,4.92,1,July,1
1,0,28806,Entire home/apt,4,5,5,1,1,115.0,32,4.88,0,September,1
1,1,28806,Entire home/apt,3,5,4,1,1,112.0,160,4.9,1,August,1
1,1,28804,Private room,4,5,5,1,1,475.0,125,4.94,0,June,0
1,0,28804,Entire home/apt,5,5,5,1,1,50.0,368,4.72,1,July,0
0,1,28803,Entire home/apt,16,4,4,1,1,1400.0,4,5.0,1,June,1
1,1,28801,Private room,2,4,1,1,1,96.0,845,4.88,1,June,1
0,1,28805,Entire home/apt,4,5,5,1,1,220.0,12,5.0,1,August,1
1,1,28801,Entire home/apt,4,5,5,0,1,174.0,30,4.67,1,September,1
1,1,28806,Private room,2,5,3,1,1,52.0,152,4.97,1,July,0
0,1,28806,Private room,2,3,1,0,0,45.0,68,4.79,1,August,0
1,0,28804,Private room,4,5,3,1,1,163.0,28,4.93,0,July,1
0,1,28704,Entire home/apt,10,4,4,0,1,246.0,5,4.8,1,August,1
0,0,28801,Entire home/apt,2,5,4,0,1,62.0,0,0.0,1,July,0
1,1,28806,Entire home/apt,6,5,5,1,1,49.0,164,4.73,0,August,0
1,1,28803,Entire home/apt,8,5,5,1,1,251.0,43,4.72,0,June,0
1,1,28806,Entire home/apt,8,4,5,1,1,171.0,17,4.82,0,August,1
1,1,28805,Entire home/apt,6,5,5,1,1,425.0,77,4.97,1,June,0
1,1,28806,Entire home/apt,5,5,5,1,1,126.0,103,4.87,0,September,1
1,0,28801,Entire home/apt,4,5,5,1,1,120.0,188,4.91,1,August,0
1,1,28806,Entire home/apt,6,5,5,1,1,250.0,3,5.0,0,August,0
1,1,28804,Entire home/apt,2,5,5,0,1,151.0,28,4.96,0,June,0
0,0,28715,Entire home/apt,14,4,4,1,1,665.0,2,5.0,1,August,1
1,0,28804,Entire home/apt,2,5,5,1,1,95.0,137,4.86,0,July,1
1,0,28801,Private room,2,4,2,1,1,150.0,1,5.0,0,June,0
1,1,28801,Private room,5,4,1,0,1,95.0,181,4.99,0,June,0
1,1,28806,Entire home/apt,2,5,4,1,1,84.0,88,4.88,1,July,0
1,0,28806,Entire home/apt,2,4,5,1,1,74.0,5,4.8,1,August,0
1,1,28806,Entire home/apt,6,5,5,1,1,110.0,41,4.71,1,September,1
1,1,28804,Entire home/apt,8,5,5,1,1,220.0,189,4.84,1,June,1
1,1,28803,Entire home/apt,8,5,5,0,1,381.0,10,5.0,1,June,1
1,1,28806,Entire home/apt,5,5,5,1,1,86.0,228,4.99,0,June,0
1,1,28803,Entire home/apt,2,5,3,0,1,88.0,120,4.96,0,June,0
0,0,28806,Entire home/apt,4,5,3,1,1,69.0,88,4.95,0,June,0
1,0,28801,Entire home/apt,2,5,3,1,1,109.0,17,4.94,0,June,0
1,1,28803,Entire home/apt,10,5,5,1,1,504.0,128,4.97,0,September,1
1,1,28806,Private room,2,5,1,1,1,72.0,40,4.95,1,July,1
0,0,28715,Entire home/apt,7,5,5,1,1,241.0,462,4.71,1,July,1
1,1,28806,Entire home/apt,8,5,5,1,1,209.0,12,4.92,0,June,1
1,0,28801,Entire home/apt,6,5,5,1,1,109.0,32,4.72,1,August,0
1,1,28806,Entire home/apt,4,3,5,1,1,180.0,114,4.83,0,August,1
0,1,28801,Entire home/apt,2,5,5,0,1,55.0,1,5.0,0,August,0
1,1,28804,Entire home/apt,2,4,1,0,1,161.0,257,4.99,0,September,1
1,1,28804,Private room,4,5,5,1,1,475.0,125,4.94,0,July,0
1,1,28801,Entire home/apt,4,5,5,1,1,302.0,54,4.96,1,July,1
1,0,28806,Entire home/apt,4,2,0,0,1,19.0,51,4.82,1,August,1
0,0,28806,Entire home/apt,4,5,2,1,1,55.0,11,4.91,0,June,0
1,1,28801,Entire home/apt,2,4,1,0,1,150.0,97,4.88,1,September,1
0,1,28803,Entire home/apt,5,4,0,0,1,93.0,63,4.9,0,June,0
1,1,28801,Entire home/apt,5,4,1,0,0,282.0,69,4.96,1,September,1
1,0,28805,Entire home/apt,4,5,5,1,1,175.0,33,4.97,1,June,1
1,1,28801,Entire home/apt,8,5,5,1,1,257.0,15,4.93,1,August,1
1,1,28803,Entire home/apt,2,5,3,1,1,88.0,250,4.93,0,August,1
0,1,28804,Private room,2,5,5,1,1,250.0,1,5.0,0,June,1
1,1,28803,Private room,2,5,3,1,1,75.0,73,4.93,0,August,0
0,1,28704,Entire home/apt,12,4,4,0,1,268.0,29,4.76,1,September,1
1,1,28803,Entire home/apt,6,5,5,1,1,250.0,74,5.0,0,June,0
1,1,28805,Private room,4,5,3,0,1,99.0,54,5.0,0,June,1
1,1,28803,Entire home/apt,8,4,1,0,1,300.0,34,4.79,0,August,0
1,1,28806,Entire home/apt,2,5,4,1,1,130.0,61,4.95,0,July,0
1,1,28806,Entire home/apt,4,5,4,0,1,126.0,197,4.99,0,July,1
1,1,28803,Entire home/apt,11,5,5,1,1,289.0,19,4.95,1,June,1
1,0,28804,Entire home/apt,8,5,5,1,1,215.0,46,4.93,1,June,0
0,1,28806,Entire home/apt,6,5,5,1,1,142.0,67,4.92,0,August,0
1,1,28805,Entire home/apt,10,4,1,0,1,357.0,100,5.0,0,July,0
1,1,28803,Entire home/apt,2,5,5,1,1,85.0,11,5.0,1,September,0
0,0,28804,Entire home/apt,4,4,0,0,1,250.0,6,3.83,0,July,1
1,0,28803,Entire home/apt,10,5,5,1,1,151.0,371,4.89,1,September,0
1,1,28803,Entire home/apt,2,5,4,0,1,104.0,35,4.91,0,July,0
1,1,28806,Entire home/apt,3,5,5,0,1,130.0,57,4.93,0,September,0
1,1,28806,Entire home/apt,4,5,5,1,1,73.0,281,4.9,1,June,0
1,0,28803,Entire home/apt,4,5,3,1,1,91.0,18,4.89,0,June,1
0,1,28801,Entire home/apt,4,5,5,1,1,185.0,60,4.73,1,June,0
1,1,28801,Entire home/apt,2,5,5,1,1,250.0,123,5.0,1,June,0
0,1,28804,Entire home/apt,9,5,5,0,1,299.0,8,4.75,0,August,1
1,0,28806,Entire home/apt,2,5,4,1,1,88.0,146,4.98,1,August,1
1,0,28806,Entire home/apt,3,5,4,1,1,71.0,200,4.99,1,September,0
1,1,28801,Private room,2,5,3,1,1,111.0,171,5.0,1,July,0
0,1,28704,Entire home/apt,5,4,4,0,1,165.0,13,4.85,1,July,1
1,1,28806,Entire home/apt,2,5,3,1,1,85.0,236,4.89,1,June,1
1,1,28806,Entire home/apt,2,5,3,1,1,85.0,239,4.89,1,July,0
1,1,28803,Entire home/apt,7,5,5,1,1,149.0,104,4.96,0,August,1
1,1,28806,Entire home/apt,4,2,5,0,1,152.0,79,4.78,0,September,1
1,0,28804,Entire home/apt,2,4,4,1,1,89.0,99,5.0,1,June,0
1,1,28732,Entire home/apt,14,5,5,1,1,517.0,21,4.95,1,August,1
1,1,28805,Private room,2,5,3,1,1,48.0,48,4.88,1,August,1
1,1,28801,Entire home/apt,6,5,5,1,1,481.0,14,5.0,1,July,1
1,1,28806,Entire home/apt,4,5,4,1,1,191.0,174,4.95,1,July,1
1,0,28801,Entire home/apt,12,4,5,0,0,652.0,18,4.94,0,September,1
1,1,28803,Entire home/apt,2,5,5,1,1,85.0,11,5.0,1,August,0
1,1,28806,Entire home/apt,14,5,5,1,1,351.0,29,5.0,0,July,1
1,1,28804,Entire home/apt,8,5,4,0,1,295.0,8,4.88,1,July,0
0,1,28805,Entire home/apt,7,4,0,0,1,149.0,2,5.0,0,August,0
1,1,28801,Private room,4,5,4,0,1,60.0,196,4.71,0,September,0
1,1,28804,Entire home/apt,8,3,4,1,1,170.0,4,5.0,0,September,0
1,1,28806,Private room,2,4,4,0,1,66.0,67,4.52,1,July,0
1,0,28801,Private room,2,5,3,0,1,69.0,486,4.97,1,June,1
1,1,28806,Entire home/apt,4,5,4,1,1,108.0,76,4.97,1,September,1
0,1,28801,Entire home/apt,4,5,4,1,1,92.0,51,4.94,1,August,1
1,1,28732,Entire home/apt,2,5,5,0,1,87.0,37,5.0,0,September,1
1,1,28732,Entire home/apt,8,4,5,1,1,276.0,44,4.84,1,September,1
1,1,28806,Entire home/apt,5,3,3,1,1,129.0,222,4.88,0,September,0
0,1,28803,Entire home/apt,4,5,5,0,1,199.0,195,4.88,0,June,1
0,0,28801,Hotel room,2,4,0,0,1,405.0,0,0.0,1,June,1
1,0,28801,Entire home/apt,6,5,5,1,1,168.0,346,4.93,0,June,0
1,1,28801,Entire home/apt,6,5,5,1,1,381.0,10,5.0,1,September,1
1,0,28704,Entire home/apt,12,5,5,1,1,653.0,4,5.0,0,August,0
1,1,28806,Private room,3,5,3,0,1,92.0,23,5.0,0,July,0
1,1,28805,Entire home/apt,8,5,5,1,1,176.0,57,4.98,0,September,0
1,1,28803,Private room,2,5,5,0,1,50.0,283,4.9,0,September,1
1,1,28806,Private room,2,5,5,1,1,100.0,18,4.94,0,June,1
0,1,28804,Private room,2,5,5,1,1,250.0,1,5.0,0,August,1
1,0,28801,Entire home/apt,6,5,5,1,1,257.0,127,4.67,0,July,1
0,0,28805,Entire home/apt,2,5,3,0,0,335.0,0,0.0,1,June,0
1,1,28806,Entire home/apt,2,4,2,1,1,50.0,60,4.95,0,June,1
1,1,28805,Entire home/apt,2,5,3,1,1,124.0,228,5.0,1,September,0
1,0,28806,Entire home/apt,4,5,5,1,1,90.0,74,4.91,0,September,1
1,0,28804,Entire home/apt,15,5,5,1,1,769.0,33,4.97,1,July,1
1,1,28803,Private room,2,5,2,0,1,56.0,541,4.82,1,June,1
1,1,28805,Entire home/apt,3,5,5,1,1,88.0,159,4.91,0,September,0
1,1,28803,Entire home/apt,4,5,5,1,1,211.0,73,4.92,0,June,0
1,1,28805,Private room,2,5,2,1,1,75.0,73,4.99,0,July,1
1,1,28805,Entire home/apt,2,5,1,0,1,60.0,9,4.89,1,June,0
1,1,28801,Entire home/apt,4,5,5,1,1,59.0,6,5.0,1,July,0
1,0,28804,Entire home/apt,2,5,3,1,1,277.0,4,5.0,0,July,0
0,1,28804,Entire home/apt,4,5,2,1,1,200.0,0,0.0,0,September,0
0,0,28803,Entire home/apt,10,5,5,1,1,193.0,12,5.0,0,August,1
1,1,28801,Entire home/apt,4,5,2,0,1,120.0,159,4.98,0,June,0
1,1,28806,Entire home/apt,5,5,5,1,1,121.0,133,4.89,1,August,1
1,1,28806,Entire home/apt,2,5,5,0,1,44.0,158,4.94,1,July,0
0,0,28804,Entire home/apt,4,5,3,0,1,150.0,49,4.83,0,September,1
1,1,28704,Entire home/apt,8,5,5,1,0,395.0,0,0.0,1,June,1
0,0,28801,Private room,2,5,2,0,0,329.0,0,0.0,1,July,1
1,0,28803,Entire home/apt,2,5,3,0,1,71.0,235,4.94,1,September,0
